[2026-02-24 14:50:53 GMT-05:00] | SCAN_START      | SYSTEM               | ---    | Agents: [M4_VOLUME_SPIKE], Tickers: 189
[2026-02-28 03:54:21 GMT-05:00] | BUY_SIGNAL      | I1_VWAP_BREAKOUT_GEN1 | UTHR   | Entry=$503.90, SL=$488.78, TP=$518.08
[2026-02-28 03:54:21 GMT-05:00] | TRADE_EXECUTED  | I1_VWAP_BREAKOUT_GEN1 | UTHR   | BUY executed: 100 shares @ $503.90 = $50390.00
[2026-02-28 03:54:21 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY_GEN1 | UTHR   | Entry=$503.90, SL=$488.78, TP=$522.98
[2026-02-28 03:54:21 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY_GEN1 | UTHR   | BUY executed: 100 shares @ $503.90 = $50390.00
[2026-02-28 03:54:21 GMT-05:00] | BUY_SIGNAL      | S9_SWING_VOLUME_LEADER_GEN1 | UTHR   | Entry=$503.90, SL=$471.15, TP=$574.45
[2026-02-28 03:54:21 GMT-05:00] | TRADE_EXECUTED  | S9_SWING_VOLUME_LEADER_GEN1 | UTHR   | BUY executed: 100 shares @ $503.90 = $50390.00
[2026-02-28 03:54:21 GMT-05:00] | BUY_SIGNAL      | S10_SWING_TIGHT_RANGE | UTHR   | Entry=$503.90, SL=$486.26, TP=$554.29
[2026-02-28 03:54:21 GMT-05:00] | TRADE_EXECUTED  | S10_SWING_TIGHT_RANGE | UTHR   | BUY executed: 100 shares @ $503.90 = $50390.00
[2026-02-28 03:54:21 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW | UTHR   | Entry=$503.90, SL=$478.71, TP=$579.48
[2026-02-28 03:54:21 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW | UTHR   | BUY executed: 100 shares @ $503.90 = $50390.00
[2026-02-28 03:54:21 GMT-05:00] | BUY_SIGNAL      | S5_SWING_AGGRESSIVE  | UTHR   | Entry=$503.90, SL=$486.26, TP=$554.29
[2026-02-28 03:54:21 GMT-05:00] | TRADE_EXECUTED  | S5_SWING_AGGRESSIVE  | UTHR   | BUY executed: 100 shares @ $503.90 = $50390.00
[2026-02-28 03:54:47 GMT-05:00] | BUY_SIGNAL      | S6_SWING_MOMENTUM_BLEND | EXAS   | Entry=$103.38, SL=$99.24, TP=$113.72
[2026-02-28 03:54:47 GMT-05:00] | TRADE_EXECUTED  | S6_SWING_MOMENTUM_BLEND | EXAS   | BUY executed: 100 shares @ $103.38 = $10338.00
[2026-02-28 03:54:47 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW_GEN1_GEN2_GEN3 | EXAS   | Entry=$103.38, SL=$99.75, TP=$117.59
[2026-02-28 03:54:47 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW_GEN1_GEN2_GEN3 | EXAS   | BUY executed: 100 shares @ $103.38 = $10338.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | M5_MA_CROSS          | TFX    | Entry=$122.06, SL=$119.01, TP=$128.16
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | M5_MA_CROSS          | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | M1_AGGRESSIVE        | TFX    | Entry=$122.06, SL=$119.62, TP=$126.94
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | M1_AGGRESSIVE        | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | I1_VWAP_BREAKOUT     | TFX    | Entry=$122.06, SL=$118.40, TP=$126.94
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | I1_VWAP_BREAKOUT     | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE_V2   | TFX    | Entry=$122.06, SL=$119.01, TP=$128.16
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE_V2   | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE      | TFX    | Entry=$122.06, SL=$118.40, TP=$129.38
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE      | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | S6_SWING_MOMENTUM_BLEND | TFX    | Entry=$122.06, SL=$117.18, TP=$134.27
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | S6_SWING_MOMENTUM_BLEND | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | I5_VWAP_RETEST       | TFX    | Entry=$122.06, SL=$118.40, TP=$125.72
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | I5_VWAP_RETEST       | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | S1_STANDARD          | TFX    | Entry=$122.06, SL=$118.40, TP=$129.38
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | S1_STANDARD          | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | TFX    | Entry=$122.06, SL=$118.40, TP=$128.16
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | V1_THE_SNIPER        | TFX    | Entry=$122.06, SL=$117.79, TP=$134.88
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | V1_THE_SNIPER        | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | M4_VOLUME_SPIKE      | TFX    | Entry=$122.06, SL=$119.62, TP=$126.33
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | M4_VOLUME_SPIKE      | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | S9_SWING_VOLUME_LEADER | TFX    | Entry=$122.06, SL=$116.57, TP=$136.71
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | S9_SWING_VOLUME_LEADER | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | S2_SWING_BREAKOUT    | TFX    | Entry=$122.06, SL=$117.18, TP=$136.71
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | S2_SWING_BREAKOUT    | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | M3_RS_LEADER         | TFX    | Entry=$122.06, SL=$119.01, TP=$128.16
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | M3_RS_LEADER         | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | I2_VWAP_PULLBACK     | TFX    | Entry=$122.06, SL=$118.40, TP=$125.72
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | I2_VWAP_PULLBACK     | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | M3_TREND_LEADER      | TFX    | Entry=$122.06, SL=$119.37, TP=$128.77
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | M3_TREND_LEADER      | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | I4_VOLUME_SURGE      | TFX    | Entry=$122.06, SL=$118.40, TP=$126.94
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | I4_VOLUME_SURGE      | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | S2_SWING_BREAKOUT_GEN1 | TFX    | Entry=$122.06, SL=$116.76, TP=$136.68
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | S2_SWING_BREAKOUT_GEN1 | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | M5_MA_CROSS_GEN1     | TFX    | Entry=$122.06, SL=$118.78, TP=$127.74
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | M5_MA_CROSS_GEN1     | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | M1_AGGRESSIVE_GEN1   | TFX    | Entry=$122.06, SL=$119.09, TP=$127.05
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | M1_AGGRESSIVE_GEN1   | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE_GEN1 | TFX    | Entry=$122.06, SL=$117.98, TP=$129.31
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE_GEN1 | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | I1_VWAP_BREAKOUT_GEN1 | TFX    | Entry=$122.06, SL=$118.40, TP=$125.50
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | I1_VWAP_BREAKOUT_GEN1 | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY_GEN1 | TFX    | Entry=$122.06, SL=$118.40, TP=$126.68
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY_GEN1 | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | S9_SWING_VOLUME_LEADER_GEN1 | TFX    | Entry=$122.06, SL=$114.13, TP=$139.15
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | S9_SWING_VOLUME_LEADER_GEN1 | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:26 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW_GEN1_GEN2_GEN3 | TFX    | Entry=$122.06, SL=$117.78, TP=$138.83
[2026-02-28 03:55:26 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW_GEN1_GEN2_GEN3 | TFX    | BUY executed: 100 shares @ $122.06 = $12206.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | M5_MA_CROSS          | XRAY   | Entry=$14.68, SL=$14.31, TP=$15.41
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | M5_MA_CROSS          | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | M1_AGGRESSIVE        | XRAY   | Entry=$14.68, SL=$14.39, TP=$15.27
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | M1_AGGRESSIVE        | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | I1_VWAP_BREAKOUT     | XRAY   | Entry=$14.68, SL=$14.24, TP=$15.27
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | I1_VWAP_BREAKOUT     | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE_V2   | XRAY   | Entry=$14.68, SL=$14.31, TP=$15.41
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE_V2   | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE      | XRAY   | Entry=$14.68, SL=$14.24, TP=$15.56
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE      | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | S6_SWING_MOMENTUM_BLEND | XRAY   | Entry=$14.68, SL=$14.09, TP=$16.15
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | S6_SWING_MOMENTUM_BLEND | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | I5_VWAP_RETEST       | XRAY   | Entry=$14.68, SL=$14.24, TP=$15.12
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | I5_VWAP_RETEST       | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | S1_STANDARD          | XRAY   | Entry=$14.68, SL=$14.24, TP=$15.56
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | S1_STANDARD          | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | M5_BREAKOUT_FILTERED | XRAY   | Entry=$14.68, SL=$14.31, TP=$15.71
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | M5_BREAKOUT_FILTERED | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | XRAY   | Entry=$14.68, SL=$14.24, TP=$15.41
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | V1_THE_SNIPER        | XRAY   | Entry=$14.68, SL=$14.17, TP=$16.22
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | V1_THE_SNIPER        | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | M4_VOLUME_SPIKE      | XRAY   | Entry=$14.68, SL=$14.39, TP=$15.19
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | M4_VOLUME_SPIKE      | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | S9_SWING_VOLUME_LEADER | XRAY   | Entry=$14.68, SL=$14.02, TP=$16.44
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | S9_SWING_VOLUME_LEADER | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | S2_SWING_BREAKOUT    | XRAY   | Entry=$14.68, SL=$14.09, TP=$16.44
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | S2_SWING_BREAKOUT    | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | M3_RS_LEADER         | XRAY   | Entry=$14.68, SL=$14.31, TP=$15.41
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | M3_RS_LEADER         | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | I2_VWAP_PULLBACK     | XRAY   | Entry=$14.68, SL=$14.24, TP=$15.12
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | I2_VWAP_PULLBACK     | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | M3_TREND_LEADER      | XRAY   | Entry=$14.68, SL=$14.36, TP=$15.49
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | M3_TREND_LEADER      | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | I4_VOLUME_SURGE      | XRAY   | Entry=$14.68, SL=$14.24, TP=$15.27
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | I4_VOLUME_SURGE      | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | I3_TREND_RIDER_GEN1  | XRAY   | Entry=$14.68, SL=$14.24, TP=$15.24
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | I3_TREND_RIDER_GEN1  | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | S2_SWING_BREAKOUT_GEN1 | XRAY   | Entry=$14.68, SL=$14.04, TP=$16.44
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | S2_SWING_BREAKOUT_GEN1 | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | I4_VOLUME_SURGE_GEN1 | XRAY   | Entry=$14.68, SL=$14.24, TP=$15.52
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | I4_VOLUME_SURGE_GEN1 | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | M5_MA_CROSS_GEN1     | XRAY   | Entry=$14.68, SL=$14.29, TP=$15.36
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | M5_MA_CROSS_GEN1     | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | M1_AGGRESSIVE_GEN1   | XRAY   | Entry=$14.68, SL=$14.32, TP=$15.28
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | M1_AGGRESSIVE_GEN1   | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE_GEN1 | XRAY   | Entry=$14.68, SL=$14.19, TP=$15.55
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE_GEN1 | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | I1_VWAP_BREAKOUT_GEN1 | XRAY   | Entry=$14.68, SL=$14.24, TP=$15.09
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | I1_VWAP_BREAKOUT_GEN1 | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | M5_BREAKOUT_FILTERED_GEN1 | XRAY   | Entry=$14.68, SL=$14.30, TP=$15.80
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | M5_BREAKOUT_FILTERED_GEN1 | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY_GEN1 | XRAY   | Entry=$14.68, SL=$14.24, TP=$15.24
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY_GEN1 | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | S9_SWING_VOLUME_LEADER_GEN1 | XRAY   | Entry=$14.68, SL=$13.73, TP=$16.74
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | S9_SWING_VOLUME_LEADER_GEN1 | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:55:39 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW_GEN1_GEN2_GEN3 | XRAY   | Entry=$14.68, SL=$14.16, TP=$16.70
[2026-02-28 03:55:39 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW_GEN1_GEN2_GEN3 | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | M4_PULLBACK          | XOM    | Entry=$152.50, SL=$148.23, TP=$162.41
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | M4_PULLBACK          | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | M5_MA_CROSS          | XOM    | Entry=$152.50, SL=$148.69, TP=$160.13
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | M5_MA_CROSS          | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | M1_AGGRESSIVE        | XOM    | Entry=$152.50, SL=$149.45, TP=$158.60
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | M1_AGGRESSIVE        | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE_V2   | XOM    | Entry=$152.50, SL=$148.69, TP=$160.13
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE_V2   | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE      | XOM    | Entry=$152.50, SL=$147.92, TP=$161.65
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE      | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | S6_SWING_MOMENTUM_BLEND | XOM    | Entry=$152.50, SL=$146.40, TP=$167.75
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | S6_SWING_MOMENTUM_BLEND | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | I5_VWAP_RETEST       | XOM    | Entry=$152.50, SL=$147.92, TP=$157.08
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | I5_VWAP_RETEST       | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | XOM    | Entry=$152.50, SL=$147.92, TP=$160.13
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | M4_VOLUME_SPIKE      | XOM    | Entry=$152.50, SL=$149.45, TP=$157.84
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | M4_VOLUME_SPIKE      | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | S2_SWING_BREAKOUT    | XOM    | Entry=$152.50, SL=$146.40, TP=$170.80
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | S2_SWING_BREAKOUT    | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | M3_RS_LEADER         | XOM    | Entry=$152.50, SL=$148.69, TP=$160.13
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | M3_RS_LEADER         | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | I2_VWAP_PULLBACK     | XOM    | Entry=$152.50, SL=$147.92, TP=$157.08
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | I2_VWAP_PULLBACK     | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | V2_VWAP_RETEST_PRO   | XOM    | Entry=$152.50, SL=$147.92, TP=$166.23
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | V2_VWAP_RETEST_PRO   | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | M6_LOW_NOISE         | XOM    | Entry=$152.50, SL=$149.45, TP=$159.82
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | M6_LOW_NOISE         | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | S3_SWING_TREND_FOLLOW_GEN1_GEN2 | XOM    | Entry=$152.50, SL=$146.23, TP=$172.87
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | S3_SWING_TREND_FOLLOW_GEN1_GEN2 | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | S2_SWING_BREAKOUT_GEN1 | XOM    | Entry=$152.50, SL=$145.88, TP=$170.76
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | S2_SWING_BREAKOUT_GEN1 | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | DISCORD_SENT    | S5_SWING_AGGRESSIVE_GEN1 | XOM    | BUY_ALERT
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | S5_SWING_AGGRESSIVE_GEN1 | XOM    | Entry=$152.50, SL=$147.06, TP=$166.90
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | S5_SWING_AGGRESSIVE_GEN1 | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | M1_AGGRESSIVE_GEN1   | XOM    | Entry=$152.50, SL=$148.79, TP=$158.74
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | M1_AGGRESSIVE_GEN1   | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | M2_CONSERVATIVE_GEN1 | XOM    | Entry=$152.50, SL=$147.40, TP=$161.56
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | M2_CONSERVATIVE_GEN1 | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
[2026-02-28 03:56:43 GMT-05:00] | BUY_SIGNAL      | S6_SWING_MOMENTUM_BLEND_GEN1 | XOM    | Entry=$152.50, SL=$145.95, TP=$166.15
[2026-02-28 03:56:43 GMT-05:00] | TRADE_EXECUTED  | S6_SWING_MOMENTUM_BLEND_GEN1 | XOM    | BUY executed: 100 shares @ $152.50 = $15250.00
